model,k,fold,ece,k_label
PlackettLuce,1,0,0.23315031826496124,1
PlackettLuce,1,1,0.2962746024131775,1
PlackettLuce,1,2,0.29991745948791504,1
PlackettLuce,1,3,0.2293860912322998,1
PlackettLuce,1,4,0.2816726863384247,1
PlackettLuce,2,0,0.32861489057540894,2
PlackettLuce,2,1,0.367247998714447,2
PlackettLuce,2,2,0.39102888107299805,2
PlackettLuce,2,3,0.3489365577697754,2
PlackettLuce,2,4,0.3211360275745392,2
PlackettLuce,3,0,0.353525847196579,3
PlackettLuce,3,1,0.3605448007583618,3
PlackettLuce,3,2,0.4044029712677002,3
PlackettLuce,3,3,0.41751590371131897,3
PlackettLuce,3,4,0.37539932131767273,3
MallowsModel,1,0,0.6527865529060364,1
MallowsModel,1,1,0.609169065952301,1
MallowsModel,1,2,0.5697291493415833,1
MallowsModel,1,3,0.5753142237663269,1
MallowsModel,1,4,0.5593967437744141,1
MallowsModel,2,0,0.7067672610282898,2
MallowsModel,2,1,0.6746938824653625,2
MallowsModel,2,2,0.6779559850692749,2
MallowsModel,2,3,0.6058080792427063,2
MallowsModel,2,4,0.6250836253166199,2
MallowsModel,3,0,0.7324309945106506,3
MallowsModel,3,1,0.6746938824653625,3
MallowsModel,3,2,0.6779559850692749,3
MallowsModel,3,3,0.6586052775382996,3
MallowsModel,3,4,0.6915455460548401,3
PreferenceModel,1,0,0.13532406091690063,1
PreferenceModel,1,1,0.18319900333881378,1
PreferenceModel,1,2,0.17601929605007172,1
PreferenceModel,1,3,0.15597288310527802,1
PreferenceModel,1,4,0.22339633107185364,1
PreferenceModel,2,0,0.297303169965744,2
PreferenceModel,2,1,0.3038385808467865,2
PreferenceModel,2,2,0.29663214087486267,2
PreferenceModel,2,3,0.30428749322891235,2
PreferenceModel,2,4,0.25246840715408325,2
PreferenceModel,3,0,0.3129332959651947,3
PreferenceModel,3,1,0.30622148513793945,3
PreferenceModel,3,2,0.3104480504989624,3
PreferenceModel,3,3,0.32640892267227173,3
PreferenceModel,3,4,0.27961599826812744,3
PlackettLuceRPC,1,0,0.4009840190410614,1
PlackettLuceRPC,1,1,0.43772992491722107,1
PlackettLuceRPC,1,2,0.4108753204345703,1
PlackettLuceRPC,1,3,0.371229350566864,1
PlackettLuceRPC,1,4,0.41264182329177856,1
PlackettLuceRPC,2,0,0.4677170217037201,2
PlackettLuceRPC,2,1,0.4694201648235321,2
PlackettLuceRPC,2,2,0.5142053961753845,2
PlackettLuceRPC,2,3,0.4332181513309479,2
PlackettLuceRPC,2,4,0.47309207916259766,2
PlackettLuceRPC,3,0,0.5166431665420532,3
PlackettLuceRPC,3,1,0.46913591027259827,3
PlackettLuceRPC,3,2,0.5435367226600647,3
PlackettLuceRPC,3,3,0.49331745505332947,3
PlackettLuceRPC,3,4,0.49499526619911194,3
