model,k,fold,ece,k_label
PlackettLuce,2,0,0.9965256452560425,2
PlackettLuce,2,1,0.9967306852340698,2
PlackettLuce,2,2,0.9975540637969971,2
PlackettLuce,2,3,0.9980847239494324,2
PlackettLuce,2,4,0.9957274198532104,2
PlackettLuce,3,0,0.9965260624885559,3
PlackettLuce,3,1,0.996730625629425,3
PlackettLuce,3,2,0.9975545406341553,3
PlackettLuce,3,3,0.9980849623680115,3
PlackettLuce,3,4,0.9957277178764343,3
PlackettLuce,4,0,0.9965285658836365,4
PlackettLuce,4,1,0.9967362880706787,4
PlackettLuce,4,2,0.9975582361221313,4
PlackettLuce,4,3,0.9980871677398682,4
PlackettLuce,4,4,0.9957364201545715,4
PlackettLuce,5,0,0.9965380430221558,5
PlackettLuce,5,1,0.996772289276123,5
PlackettLuce,5,2,0.9975679516792297,5
PlackettLuce,5,3,0.9980983138084412,5
PlackettLuce,5,4,0.9957817196846008,5
PlackettLuce,6,0,0.996554434299469,6
PlackettLuce,6,1,0.9968512654304504,6
PlackettLuce,6,2,0.9975855350494385,6
PlackettLuce,6,3,0.9981203079223633,6
PlackettLuce,6,4,0.9958710074424744,6
PlackettLuce,7,0,0.9965758323669434,7
PlackettLuce,7,1,0.9969733953475952,7
PlackettLuce,7,2,0.9976117014884949,7
PlackettLuce,7,3,0.9981525540351868,7
PlackettLuce,7,4,0.9960164427757263,7
PlackettLuce,8,0,0.9965986013412476,8
PlackettLuce,8,1,0.9971258044242859,8
PlackettLuce,8,2,0.9976453185081482,8
PlackettLuce,8,3,0.9981967806816101,8
PlackettLuce,8,4,0.996216356754303,8
PlackettLuce,9,0,0.996619701385498,9
PlackettLuce,9,1,0.9972983002662659,9
PlackettLuce,9,2,0.997683584690094,9
PlackettLuce,9,3,0.9982552528381348,9
PlackettLuce,9,4,0.9964600205421448,9
PlackettLuce,10,0,0.9966369271278381,10
PlackettLuce,10,1,0.9974899291992188,10
PlackettLuce,10,2,0.9977216720581055,10
PlackettLuce,10,3,0.998331606388092,10
PlackettLuce,10,4,0.996730387210846,10
PlackettLuce,11,0,0.9966504573822021,11
PlackettLuce,11,1,0.9977085590362549,11
PlackettLuce,11,2,0.997753918170929,11
PlackettLuce,11,3,0.9984281659126282,11
PlackettLuce,11,4,0.9970085024833679,11
PreferenceModel,2,0,0.6545519828796387,2
PreferenceModel,2,1,0.7070387601852417,2
PreferenceModel,2,2,0.6929141879081726,2
PreferenceModel,2,3,0.6888056397438049,2
PreferenceModel,2,4,0.6571565866470337,2
PreferenceModel,3,0,0.6796640753746033,3
PreferenceModel,3,1,0.7416866421699524,3
PreferenceModel,3,2,0.7243742942810059,3
PreferenceModel,3,3,0.7234354019165039,3
PreferenceModel,3,4,0.6897438764572144,3
PreferenceModel,4,0,0.7005987167358398,4
PreferenceModel,4,1,0.7667349576950073,4
PreferenceModel,4,2,0.7454218864440918,4
PreferenceModel,4,3,0.751626193523407,4
PreferenceModel,4,4,0.708064615726471,4
PreferenceModel,5,0,0.7209630012512207,5
PreferenceModel,5,1,0.7840430736541748,5
PreferenceModel,5,2,0.7616333961486816,5
PreferenceModel,5,3,0.775018572807312,5
PreferenceModel,5,4,0.7248091697692871,5
PreferenceModel,6,0,0.7426692247390747,6
PreferenceModel,6,1,0.7996869683265686,6
PreferenceModel,6,2,0.7779107689857483,6
PreferenceModel,6,3,0.7965644001960754,6
PreferenceModel,6,4,0.7437647581100464,6
PreferenceModel,7,0,0.7640185356140137,7
PreferenceModel,7,1,0.8149051666259766,7
PreferenceModel,7,2,0.7945042252540588,7
PreferenceModel,7,3,0.8158679604530334,7
PreferenceModel,7,4,0.7636534571647644,7
PreferenceModel,8,0,0.7840056419372559,8
PreferenceModel,8,1,0.8294602036476135,8
