model,k,fold,ece,k_label
PlackettLuce,2,0,0.18160824477672577,2
PlackettLuce,2,1,0.19464576244354248,2
PlackettLuce,2,2,0.13978855311870575,2
PlackettLuce,2,3,0.21734978258609772,2
PlackettLuce,2,4,0.17504625022411346,2
PlackettLuce,3,0,0.3324287533760071,3
PlackettLuce,3,1,0.3671407103538513,3
PlackettLuce,3,2,0.2821153402328491,3
PlackettLuce,3,3,0.36621785163879395,3
PlackettLuce,3,4,0.3285021185874939,3
PlackettLuce,4,0,0.4698096215724945,4
PlackettLuce,4,1,0.46934598684310913,4
PlackettLuce,4,2,0.37663158774375916,4
PlackettLuce,4,3,0.5044878125190735,4
PlackettLuce,4,4,0.3926670551300049,4
MallowsModel,2,0,0.32938697934150696,2
MallowsModel,2,1,0.259017676115036,2
MallowsModel,2,2,0.28266146779060364,2
MallowsModel,2,3,0.3162062466144562,2
MallowsModel,2,4,0.30454862117767334,2
MallowsModel,3,0,0.5494762659072876,3
MallowsModel,3,1,0.5163043737411499,3
MallowsModel,3,2,0.5534830689430237,3
MallowsModel,3,3,0.5774117112159729,3
MallowsModel,3,4,0.5955628752708435,3
MallowsModel,4,0,0.7945546507835388,4
MallowsModel,4,1,0.8175684809684753,4
MallowsModel,4,2,0.7627018690109253,4
MallowsModel,4,3,0.9063801765441895,4
MallowsModel,4,4,0.808172881603241,4
PreferenceModel,2,0,0.2814309597015381,2
PreferenceModel,2,1,0.256939172744751,2
PreferenceModel,2,2,0.2035905122756958,2
PreferenceModel,2,3,0.2985304296016693,2
PreferenceModel,2,4,0.2570776045322418,2
PreferenceModel,3,0,0.43794000148773193,3
PreferenceModel,3,1,0.42222896218299866,3
PreferenceModel,3,2,0.3756142854690552,3
PreferenceModel,3,3,0.47032466530799866,3
PreferenceModel,3,4,0.40097448229789734,3
PreferenceModel,4,0,0.549178957939148,4
PreferenceModel,4,1,0.5247012972831726,4
PreferenceModel,4,2,0.5094200372695923,4
PreferenceModel,4,3,0.5726004242897034,4
PreferenceModel,4,4,0.48544639348983765,4
PlackettLuceRPC,2,0,0.4852032959461212,2
PlackettLuceRPC,2,1,0.45375338196754456,2
PlackettLuceRPC,2,2,0.4928912818431854,2
PlackettLuceRPC,2,3,0.3902824819087982,2
PlackettLuceRPC,2,4,0.4969628155231476,2
PlackettLuceRPC,3,0,0.8678900599479675,3
PlackettLuceRPC,3,1,0.8007649183273315,3
PlackettLuceRPC,3,2,0.8810451030731201,3
PlackettLuceRPC,3,3,0.7847527265548706,3
PlackettLuceRPC,3,4,0.9221204519271851,3
PlackettLuceRPC,4,0,1.3777754306793213,4
PlackettLuceRPC,4,1,1.4284255504608154,4
PlackettLuceRPC,4,2,1.3607244491577148,4
PlackettLuceRPC,4,3,1.3391270637512207,4
PlackettLuceRPC,4,4,1.4170082807540894,4
RPC,2,0,0.4280078411102295,2
RPC,2,1,0.3988095223903656,2
RPC,2,2,0.3730158507823944,2
RPC,2,3,0.5019841194152832,2
RPC,2,4,0.3432539701461792,2
RPC,3,0,-1.0,3
RPC,3,1,-1.0,3
RPC,3,2,-1.0,3
RPC,3,3,-1.0,3
RPC,3,4,-1.0,3
RPC,4,0,-1.0,4
RPC,4,1,-1.0,4
RPC,4,2,-1.0,4
RPC,4,3,-1.0,4
RPC,4,4,-1.0,4
